br1	br2	counter	inner	outer	nop	nop2	task_clock	context_switches	cpu_migrations	page_faults	cycles	instructions	branches	branch_misses	L1_dcache_loads	L1_dcache_load_misses	LLC_loads	LLC_load_misses	L1_icache_loads	L1_icache_load_misses	dTLB_loads	dTLB_load_misses	iTLB_loads	iTLB_load_misses	L1_dcache_prefetches	L1_dcache_prefetch_misses
1916	1928	2146697216	76	431	2	1	2660.26	0	0	46	4773397810	6552246774	NA	28245503	50796	2834	NA	NA	2372526530	1912	NA	0	NA	163	NA	NA
1916	1932	2146697216	76	431	2	2	2660.51	0	0	46	4773563061	6580486358	NA	28245267	50836	2787	NA	NA	2372510889	1936	NA	0	NA	166	NA	NA
1916	1936	2146697216	76	431	2	3	2661.59	0	0	47	4774861146	6609854388	NA	28241839	50776	2856	NA	NA	2400610890	2782	NA	0	NA	0	NA	NA
1916	1940	2146697216	76	431	2	4	2660.30	0	0	46	4773422285	6637000289	NA	28245370	50969	2812	NA	NA	2400768232	1883	NA	0	NA	160	NA	NA
1916	1944	2146697216	76	431	2	5	2660.30	0	0	46	4773460043	6665281460	NA	28245831	51080	2785	NA	NA	2400721818	1966	NA	1	NA	157	NA	NA
1916	1948	2146697216	76	431	2	6	2662.43	0	0	46	4774302978	6694357499	NA	28247352	51155	2875	NA	NA	2400992014	2763	NA	3	NA	13	NA	NA
1916	1952	2146697216	76	431	2	7	2676.27	0	0	46	4803090633	6721748552	NA	28249626	47263	2890	NA	NA	2428968115	2851	NA	217	NA	160	NA	NA
1916	1956	2146697216	76	431	2	8	2676.16	0	0	47	4802620244	6751211137	NA	28249827	50899	2796	NA	NA	2428969640	2863	NA	207	NA	151	NA	NA
1920	1928	2146697216	76	431	3	0	2660.43	0	0	46	4773562091	6524133417	NA	28245226	51236	2932	NA	NA	4688335831	2013	NA	0	NA	168	NA	NA
1920	1932	2146697216	76	431	3	1	2660.42	0	0	46	4773758888	6552318924	NA	28244765	51096	2856	NA	NA	4688408815	1971	NA	0	NA	167	NA	NA
1920	1936	2146697216	76	431	3	2	2660.78	0	0	46	4773458320	6580307144	NA	28245833	50866	2700	NA	NA	4716606998	2762	NA	0	NA	6	NA	NA
1920	1940	2146697216	76	431	3	3	2660.38	0	0	46	4773465251	6608718138	NA	28245322	51071	2794	NA	NA	4716711215	1949	NA	0	NA	166	NA	NA
1920	1944	2146697216	76	431	3	4	2660.35	0	0	47	4773538679	6637018340	NA	28244726	51155	2775	NA	NA	4716600626	2031	NA	1	NA	169	NA	NA
1920	1948	2146697216	76	431	3	5	2676.04	0	0	47	4801631309	6666222967	NA	28249927	50965	2774	NA	NA	4744871748	2815	NA	210	NA	165	NA	NA
1920	1952	2146697216	76	431	3	6	2693.27	0	0	48	4829596189	6694576133	NA	28254257	51224	2881	NA	NA	4773044656	2110	NA	8	NA	193	NA	NA
1920	1956	2146697216	76	431	3	7	2691.96	0	0	46	4830361467	6721957829	NA	28245943	50941	2858	NA	NA	4773990091	1947	NA	221	NA	160	NA	NA
1920	1960	2146697216	76	431	3	8	2691.75	0	0	46	4830997520	6750052417	NA	28245189	50567	2722	NA	NA	4773903045	1972	NA	200	NA	148	NA	NA
1924	1932	2146697216	76	431	4	0	2660.38	0	0	46	4773489001	6523996959	NA	28245103	51167	2904	NA	NA	4688442461	2052	NA	0	NA	158	NA	NA
1924	1936	2146697216	76	431	4	1	2660.39	0	0	46	4773457805	6552321565	NA	28245164	50505	2800	NA	NA	4716662417	1917	NA	0	NA	163	NA	NA
1924	1940	2146697216	76	431	4	2	2660.29	0	0	47	4773388628	6580425023	NA	28245122	50710	2811	NA	NA	4716668788	1926	NA	1	NA	157	NA	NA
1924	1944	2146697216	76	431	4	3	2660.37	0	0	46	4773436480	6608707250	NA	28244911	51030	2834	NA	NA	4716673025	1944	NA	0	NA	169	NA	NA
1924	1948	2146697216	76	431	4	4	2676.15	0	0	47	4801659622	6638082002	NA	28249948	50262	2819	NA	NA	4744913524	2691	NA	217	NA	156	NA	NA
1924	1952	2146697216	76	431	4	5	2691.89	0	0	46	4830074691	6665357704	NA	28245111	50682	2904	NA	NA	4773830582	1970	NA	217	NA	163	NA	NA
1924	1956	2146697216	76	431	4	6	2691.79	0	0	46	4829907884	6693556372	NA	28245825	51000	2977	NA	NA	4773931791	1970	NA	212	NA	169	NA	NA
1924	1960	2146697216	76	431	4	7	2691.89	0	0	46	4829836916	6721706277	NA	28245623	50525	2720	NA	NA	4773959173	2044	NA	203	NA	160	NA	NA
1924	1964	2146697216	76	431	4	8	2692.00	0	0	46	4829927138	6750024695	NA	28245929	50992	2837	NA	NA	4773857733	2024	NA	210	NA	163	NA	NA
1928	1936	2146697216	76	431	5	0	2662.00	0	0	47	4774004672	6524760817	NA	28248115	51196	2774	NA	NA	2428585108	2868	NA	0	NA	10	NA	NA
1928	1940	2146697216	76	431	5	1	2661.18	0	0	46	4773538316	6552355837	NA	28245191	50909	2687	NA	NA	2428939932	1929	NA	0	NA	158	NA	NA
1928	1944	2146697216	76	431	5	2	2662.16	0	0	48	4773457718	6580629973	NA	28246067	51160	2918	NA	NA	2428985196	2923	NA	0	NA	30	NA	NA
1928	1948	2146697216	76	431	5	3	2661.13	0	0	46	4774771946	6608910800	NA	28246810	50715	2870	NA	NA	2428892495	2716	NA	0	NA	1	NA	NA
1928	1952	2146697216	76	431	5	4	2677.06	0	0	46	4801738085	6637946285	NA	28248757	51193	2974	NA	NA	2457321752	2710	NA	223	NA	152	NA	NA
1928	1956	2146697216	76	431	5	5	2676.83	0	0	47	4802524178	6665311549	NA	28250274	46641	2790	NA	NA	2457194591	2851	NA	220	NA	157	NA	NA
1928	1960	2146697216	76	431	5	6	2677.05	0	0	46	4801815660	6694416723	NA	28248882	51119	2756	NA	NA	2457228688	2689	NA	219	NA	155	NA	NA
1928	1964	2146697216	76	431	5	7	2676.08	0	0	47	4801740969	6722746992	NA	28249554	50960	3076	NA	NA	2457171599	2720	NA	214	NA	155	NA	NA
1928	1968	2146697216	76	431	5	8	2692.01	0	0	48	4829816184	6749986597	NA	28246605	50724	2729	NA	NA	2485781100	2058	NA	214	NA	157	NA	NA
1932	1940	2146697216	76	431	6	0	2660.34	0	0	47	4773391956	6523989150	NA	28245048	50935	2951	NA	NA	2372472969	2014	NA	1	NA	170	NA	NA
1932	1944	2146697216	76	431	6	1	2660.53	0	0	46	4773325773	6552204202	NA	28245357	50883	2938	NA	NA	2372502081	2844	NA	0	NA	17	NA	NA
1932	1948	2146697216	76	431	6	2	2660.50	0	0	47	4773491206	6580494350	NA	28245579	50977	2755	NA	NA	2372456173	1943	NA	0	NA	160	NA	NA
1932	1952	2146697216	76	431	6	3	2660.34	0	0	47	4773452545	6608835774	NA	28245612	50564	2743	NA	NA	2400728880	2028	NA	0	NA	157	NA	NA
1932	1956	2146697216	76	431	6	4	2660.33	0	0	46	4773447141	6637133121	NA	28245861	50811	2770	NA	NA	2400751813	1935	NA	0	NA	154	NA	NA
1932	1960	2146697216	76	431	6	5	2660.46	0	0	46	4773851836	6665159239	NA	28245661	50773	2711	NA	NA	2400684313	2832	NA	1	NA	11	NA	NA
1932	1964	2146697216	76	431	6	6	2660.32	0	0	47	4773353446	6693628848	NA	28245982	51535	2837	NA	NA	2400776338	1978	NA	0	NA	162	NA	NA
1932	1968	2146697216	76	431	6	7	2675.94	0	0	46	4801649967	6722829458	NA	28249511	50950	2841	NA	NA	2428994737	2684	NA	220	NA	154	NA	NA
1932	1972	2146697216	76	431	6	8	2676.03	0	0	47	4801615827	6751058729	NA	28249526	50866	2778	NA	NA	2429021132	2792	NA	208	NA	149	NA	NA
1936	1944	2146697216	76	431	7	0	2660.85	0	0	46	4773168068	6523854466	NA	28247358	50757	2731	NA	NA	4688453297	1933	NA	1	NA	157	NA	NA
1936	1948	2146697216	76	431	7	1	2660.40	0	0	47	4773484786	6552295991	NA	28244580	50733	3027	NA	NA	4688483937	1944	NA	0	NA	162	NA	NA
1936	1952	2146697216	76	431	7	2	2663.63	0	0	47	4773955458	6579872521	NA	28239360	50636	2777	NA	NA	4716915048	2824	NA	0	NA	208	NA	NA
1936	1956	2146697216	76	431	7	3	2660.32	0	0	47	4773354008	6608822858	NA	28245930	51188	2751	NA	NA	4716694232	2038	NA	0	NA	163	NA	NA
1936	1960	2146697216	76	431	7	4	2660.30	0	0	46	4773506778	6637106846	NA	28245030	50728	2792	NA	NA	4716669703	1971	NA	0	NA	156	NA	NA
1936	1964	2146697216	76	431	7	5	2676.09	0	0	48	4802367493	6666449537	NA	28249531	50790	2830	NA	NA	4744928444	2814	NA	228	NA	168	NA	NA
1936	1968	2146697216	76	431	7	6	2691.82	0	0	47	4829983307	6693391949	NA	28245041	51237	2447	NA	NA	4773945925	2690	NA	208	NA	175	NA	NA
1936	1972	2146697216	76	431	7	7	2692.07	0	0	46	4829751460	6721838707	NA	28246863	50320	2834	NA	NA	4773739217	1985	NA	227	NA	164	NA	NA
1936	1976	2146697216	76	431	7	8	2692.23	0	0	46	4831055281	6749855371	NA	28244371	50572	2776	NA	NA	4773075868	1967	NA	1	NA	164	NA	NA
1940	1948	2146697216	76	431	8	0	2661.23	0	0	46	4773111542	6523550699	NA	28243091	51176	2698	NA	NA	4688012258	2042	NA	2	NA	175	NA	NA
1940	1952	2146697216	76	431	8	1	2660.61	0	0	46	4774185520	6552244337	NA	28245851	50747	2645	NA	NA	4716639758	2721	NA	0	NA	1	NA	NA
1940	1956	2146697216	76	431	8	2	2660.19	0	0	46	4773426753	6580498751	NA	28245463	50842	2801	NA	NA	4716617089	2043	NA	0	NA	158	NA	NA
1940	1960	2146697216	76	431	8	3	2660.37	0	0	46	4773452210	6608688700	NA	28244905	50588	3018	NA	NA	4716657802	2024	NA	0	NA	157	NA	NA
1940	1964	2146697216	76	431	8	4	2676.18	0	0	46	4801722128	6638161431	NA	28249686	50653	2648	NA	NA	4744838458	2743	NA	217	NA	162	NA	NA
1940	1968	2146697216	76	431	8	5	2692.32	0	0	46	4829984163	6665251237	NA	28245743	50973	2860	NA	NA	4774132189	1919	NA	221	NA	164	NA	NA
1940	1972	2146697216	76	431	8	6	2692.04	0	0	47	4830196171	6693427897	NA	28245111	50867	2801	NA	NA	4773843661	1921	NA	215	NA	156	NA	NA
1940	1976	2146697216	76	431	8	7	2693.48	0	0	46	4829456335	6721079944	NA	28245825	51086	2767	NA	NA	4773798450	1926	NA	217	NA	164	NA	NA
1940	1980	2146697216	76	431	8	8	2691.86	0	0	46	4829891308	6750143141	NA	28246141	50943	2903	NA	NA	4773924516	1986	NA	206	NA	156	NA	NA
1908	1916	2144665600	77	425	0	0	2655.34	0	0	46	4763779913	6516740919	NA	27851687	50986	2883	NA	NA	4679791234	1926	NA	225	NA	182	NA	NA
1908	1920	2144665600	77	425	0	1	2657.11	0	0	47	4763551787	6545390233	NA	27856118	51376	2818	NA	NA	4706510165	2052	NA	0	NA	157	NA	NA
1908	1924	2144665600	77	425	0	2	2654.94	0	0	46	4762930918	6572503862	NA	27852718	50725	2764	NA	NA	4707329607	1959	NA	221	NA	160	NA	NA
1908	1928	2144665600	77	425	0	3	2656.75	0	0	46	4763076765	6599892516	NA	27850357	50944	2747	NA	NA	4707961265	1940	NA	226	NA	168	NA	NA
1908	1932	2144665600	77	425	0	4	2670.40	0	0	48	4791374118	6629274316	NA	27851796	51305	2684	NA	NA	4734471491	2824	NA	223	NA	0	NA	NA
1908	1936	2144665600	77	425	0	5	2685.45	0	0	47	4818396143	6656067055	NA	27852696	46947	2517	NA	NA	4762480086	2808	NA	212	NA	172	NA	NA
1908	1940	2144665600	77	425	0	6	2686.50	0	0	47	4818028369	6683556085	NA	27850120	50800	2504	NA	NA	4764120720	2781	NA	221	NA	186	NA	NA
1908	1944	2144665600	77	425	0	7	2685.48	0	0	47	4818314069	6711717798	NA	27852301	47421	2340	NA	NA	4762416357	2797	NA	230	NA	172	NA	NA
1908	1948	2144665600	77	425	0	8	2685.34	0	0	46	4818379185	6739805471	NA	27852838	46941	2426	NA	NA	4762868955	2754	NA	214	NA	178	NA	NA
1912	1920	2144665600	77	425	1	0	2654.32	0	0	47	4762791135	6516760061	NA	27852200	50910	2498	NA	NA	2423379345	2709	NA	215	NA	160	NA	NA
1912	1924	2144665600	77	425	1	1	2654.38	0	0	46	4762719811	6544724170	NA	27852649	50815	2821	NA	NA	2423362918	1907	NA	212	NA	155	NA	NA
1912	1928	2144665600	77	425	1	2	2654.41	0	0	47	4762749552	6572412520	NA	27851987	50662	2354	NA	NA	2423417080	2748	NA	205	NA	159	NA	NA
1912	1932	2144665600	77	425	1	3	2654.52	0	0	46	4762637903	6600301622	NA	27852358	50624	2778	NA	NA	2423385468	1907	NA	229	NA	159	NA	NA
1912	1936	2144665600	77	425	1	4	2669.84	0	0	47	4791323047	6628265488	NA	27851968	50628	2699	NA	NA	2450887133	2680	NA	0	NA	0	NA	NA
1912	1940	2144665600	77	425	1	5	2669.96	0	0	46	4791482720	6657215160	NA	27852399	50842	2803	NA	NA	2450900218	2777	NA	214	NA	0	NA	NA
1912	1944	2144665600	77	425	1	6	2670.66	0	0	46	4791440469	6684642825	NA	27852239	50921	2747	NA	NA	2451007286	2727	NA	1	NA	4	NA	NA
1912	1948	2144665600	77	425	1	7	2670.49	0	0	47	4791845821	6712828600	NA	27851973	50584	2798	NA	NA	2450943577	2841	NA	223	NA	3	NA	NA
1912	1952	2144665600	77	425	1	8	2685.46	0	0	46	4818470188	6739443144	NA	27851384	46495	2512	NA	NA	2478712751	2713	NA	225	NA	166	NA	NA
1916	1924	2144665600	77	425	2	0	2654.29	0	0	46	4762797979	6517015157	NA	27852576	51071	2444	NA	NA	2367682797	2821	NA	214	NA	162	NA	NA
1916	1928	2144665600	77	425	2	1	2654.34	0	0	46	4763800559	6544741470	NA	27852341	50507	2915	NA	NA	2367655156	1895	NA	212	NA	155	NA	NA
1916	1932	2144665600	77	425	2	2	2654.38	0	0	46	4762703977	6572412556	NA	27852135	51225	2484	NA	NA	2367671490	2826	NA	218	NA	160	NA	NA
1916	1936	2144665600	77	425	2	3	2654.34	0	0	46	4762779352	6600308511	NA	27852156	51031	2828	NA	NA	2395550618	2045	NA	230	NA	164	NA	NA
1916	1940	2144665600	77	425	2	4	2654.42	0	0	47	4762734544	6628194488	NA	27851881	50820	2727	NA	NA	2395559107	2064	NA	211	NA	161	NA	NA
1916	1944	2144665600	77	425	2	5	2654.49	0	0	47	4762668055	6655908382	NA	27852368	50932	2700	NA	NA	2395520804	2012	NA	225	NA	157	NA	NA
1916	1948	2144665600	77	425	2	6	2655.31	0	0	46	4763047523	6683366996	NA	27850099	50887	2887	NA	NA	2395437043	1951	NA	215	NA	169	NA	NA
1916	1952	2144665600	77	425	2	7	2670.19	0	0	46	4791171824	6711635435	NA	27851128	50877	2818	NA	NA	2423189785	2808	NA	0	NA	1	NA	NA
1916	1956	2144665600	77	425	2	8	2669.90	0	0	46	4791343671	6740828204	NA	27852403	50536	2768	NA	NA	2422978506	2685	NA	228	NA	1	NA	NA
1920	1928	2144665600	77	425	3	0	2654.46	0	0	46	4762656347	6516778507	NA	27852386	50861	2850	NA	NA	4679512040	1954	NA	214	NA	168	NA	NA
1920	1932	2144665600	77	425	3	1	2655.49	0	0	46	4763948136	6545910261	NA	27849923	51304	2909	NA	NA	4679235418	2054	NA	208	NA	172	NA	NA
1920	1936	2144665600	77	425	3	2	2688.22	0	0	46	4763928783	6573822030	NA	27858390	51229	2524	NA	NA	4708073199	2866	NA	209	NA	162	NA	NA
1920	1940	2144665600	77	425	3	3	2654.28	0	0	46	4762783903	6600403483	NA	27851769	50761	2409	NA	NA	4707441276	2868	NA	218	NA	157	NA	NA
1920	1944	2144665600	77	425	3	4	2654.85	0	0	46	4762510165	6627986688	NA	27852088	51322	2702	NA	NA	4707271748	1992	NA	221	NA	170	NA	NA
1920	1948	2144665600	77	425	3	5	2669.78	0	0	46	4791317657	6656053592	NA	27852071	50843	2763	NA	NA	4734641064	2785	NA	0	NA	1	NA	NA
1920	1952	2144665600	77	425	3	6	2685.60	0	0	46	4818344723	6683980388	NA	27852311	46836	2352	NA	NA	4762813346	2712	NA	223	NA	171	NA	NA
1920	1956	2144665600	77	425	3	7	2685.41	0	0	46	4818377653	6711625911	NA	27851649	46519	2453	NA	NA	4762483571	2724	NA	203	NA	157	NA	NA
1920	1960	2144665600	77	425	3	8	2685.70	0	0	47	4818590531	6739502748	NA	27850926	46866	2397	NA	NA	4762278754	2725	NA	216	NA	165	NA	NA
1924	1932	2144665600	77	425	4	0	2655.75	0	0	47	4762572757	6516227441	NA	27849479	50812	2472	NA	NA	4680226083	2899	NA	213	NA	185	NA	NA
1924	1936	2144665600	77	425	4	1	2655.42	0	0	46	4764195924	6544653779	NA	27853087	51129	2735	NA	NA	4707182196	1971	NA	201	NA	158	NA	NA
1924	1940	2144665600	77	425	4	2	2688.42	0	0	46	4759202956	6571857911	NA	27859721	51066	2423	NA	NA	4708467276	2723	NA	215	NA	156	NA	NA
1924	1944	2144665600	77	425	4	3	2654.41	0	0	47	4762615725	6600285193	NA	27852087	50591	2752	NA	NA	4707459815	2046	NA	203	NA	160	NA	NA
1924	1948	2144665600	77	425	4	4	2669.83	0	0	46	4791318377	6629256118	NA	27852364	50908	2821	NA	NA	4734538311	2830	NA	216	NA	0	NA	NA
1924	1952	2144665600	77	425	4	5	2685.36	0	0	46	4818404799	6656157729	NA	27852332	50853	2375	NA	NA	4763192291	2707	NA	209	NA	148	NA	NA
1924	1956	2144665600	77	425	4	6	2685.36	0	0	47	4818366999	6683934780	NA	27852560	47868	2483	NA	NA	4762894674	2756	NA	218	NA	166	NA	NA
1924	1960	2144665600	77	425	4	7	2686.50	0	0	46	4818010104	6711044084	NA	27850450	46585	2435	NA	NA	4762096011	2860	NA	205	NA	154	NA	NA
1924	1964	2144665600	77	425	4	8	2685.46	0	0	47	4819132772	6739656845	NA	27852581	51102	2314	NA	NA	4763188143	2888	NA	223	NA	172	NA	NA
1928	1936	2144665600	77	425	5	0	2654.38	0	0	46	4763454548	6516649065	NA	27852017	50947	2879	NA	NA	2423434922	1961	NA	209	NA	160	NA	NA
1928	1940	2144665600	77	425	5	1	2655.46	0	0	47	4762814315	6544516482	NA	27852222	50808	2814	NA	NA	2423479446	1969	NA	215	NA	166	NA	NA
1928	1944	2144665600	77	425	5	2	2655.49	0	0	48	4762661386	6572249617	NA	27852007	51309	2808	NA	NA	2423428206	2089	NA	233	NA	169	NA	NA
1928	1948	2144665600	77	425	5	3	2654.98	0	0	46	4762725849	6600216858	NA	27851282	50967	2767	NA	NA	2423485898	1929	NA	202	NA	165	NA	NA
1928	1952	2144665600	77	425	5	4	2673.19	0	0	46	4790036143	6628561422	NA	27851701	51122	2768	NA	NA	2451480030	2796	NA	210	NA	33	NA	NA
1928	1956	2144665600	77	425	5	5	2672.77	0	0	46	4792283854	6656718536	NA	27849334	51558	2774	NA	NA	2451012117	2774	NA	213	NA	27	NA	NA
1928	1960	2144665600	77	425	5	6	2670.52	0	0	46	4791469428	6685143721	NA	27852541	50654	2764	NA	NA	2450782958	2712	NA	211	NA	0	NA	NA
1928	1964	2144665600	77	425	5	7	2670.93	0	0	46	4790824686	6712198949	NA	27856427	51074	2789	NA	NA	2450701118	2768	NA	224	NA	28	NA	NA
1928	1968	2144665600	77	425	5	8	2685.40	0	0	48	4818435027	6739586785	NA	27852047	50931	2433	NA	NA	2479148197	2873	NA	220	NA	159	NA	NA
1932	1940	2144665600	77	425	6	0	2654.42	0	0	47	4762661952	6516743637	NA	27852522	50933	2683	NA	NA	2367680977	1998	NA	215	NA	165	NA	NA
1932	1944	2144665600	77	425	6	1	2654.37	0	0	46	4762690261	6544536253	NA	27851837	51162	2651	NA	NA	2367719029	2359	NA	211	NA	163	NA	NA
1932	1948	2144665600	77	425	6	2	2654.52	0	0	46	4763557008	6572311145	NA	27851369	51035	2871	NA	NA	2367661849	2062	NA	219	NA	169	NA	NA
1932	1952	2144665600	77	425	6	3	2654.37	0	0	46	4762811582	6600302142	NA	27851881	50899	2763	NA	NA	2395528840	1894	NA	220	NA	166	NA	NA
1932	1956	2144665600	77	425	6	4	2654.48	0	0	46	4762678024	6628097013	NA	27851878	50880	2597	NA	NA	2395586998	2002	NA	209	NA	160	NA	NA
1932	1960	2144665600	77	425	6	5	2654.34	0	0	46	4762736237	6655953470	NA	27851874	51351	2452	NA	NA	2395586296	2888	NA	217	NA	153	NA	NA
1932	1964	2144665600	77	425	6	6	2654.43	0	0	46	4762717892	6683873870	NA	27852314	51238	2787	NA	NA	2395530470	2010	NA	209	NA	162	NA	NA
1932	1968	2144665600	77	425	6	7	2669.89	0	0	46	4791480654	6712879390	NA	27851551	50420	2780	NA	NA	2422998244	2698	NA	220	NA	0	NA	NA
1932	1972	2144665600	77	425	6	8	2670.43	0	0	47	4791726144	6740829486	NA	27853211	51514	2976	NA	NA	2422848689	2753	NA	208	NA	1	NA	NA
1936	1944	2144665600	77	425	7	0	2654.44	0	0	46	4762702791	6516839195	NA	27852568	50602	2697	NA	NA	4679565679	1969	NA	203	NA	161	NA	NA
1936	1948	2144665600	77	425	7	1	2655.54	0	0	46	4763864511	6545255546	NA	27849609	50566	2908	NA	NA	4679246751	2036	NA	209	NA	160	NA	NA
1936	1952	2144665600	77	425	7	2	2654.53	0	0	46	4762840325	6572650809	NA	27851913	50878	2778	NA	NA	4707565084	1971	NA	213	NA	160	NA	NA
1936	1956	2144665600	77	425	7	3	2654.77	0	0	46	4762716840	6600256410	NA	27851595	50799	2742	NA	NA	4707481330	1928	NA	207	NA	160	NA	NA
1936	1960	2144665600	77	425	7	4	2654.39	0	0	46	4762835548	6628235979	NA	27852076	50901	3065	NA	NA	4707389965	2018	NA	226	NA	166	NA	NA
1936	1964	2144665600	77	425	7	5	2669.75	0	0	46	4791225846	6655993633	NA	27851779	50397	2780	NA	NA	4734559621	2662	NA	0	NA	0	NA	NA
1936	1968	2144665600	77	425	7	6	2687.03	0	0	46	4819663474	6684624719	NA	27850182	51280	2296	NA	NA	4762603307	2852	NA	223	NA	156	NA	NA
1936	1972	2144665600	77	425	7	7	2685.25	0	0	47	4818417855	6711674707	NA	27852140	46993	2544	NA	NA	4762329143	2786	NA	212	NA	166	NA	NA
1936	1976	2144665600	77	425	7	8	2685.49	0	0	46	4818552906	6739590674	NA	27851981	46812	2753	NA	NA	4762456429	2875	NA	217	NA	166	NA	NA
1940	1948	2144665600	77	425	8	0	2654.27	0	0	46	4762652757	6516802028	NA	27851944	50365	2450	NA	NA	4679638051	2807	NA	212	NA	159	NA	NA
1940	1952	2144665600	77	425	8	1	2654.32	0	0	46	4763684756	6544594355	NA	27851943	51110	2787	NA	NA	4707582235	1945	NA	213	NA	161	NA	NA
1940	1956	2144665600	77	425	8	2	2654.44	0	0	47	4762637748	6572369266	NA	27851742	51155	2774	NA	NA	4707411912	1991	NA	224	NA	169	NA	NA
1940	1960	2144665600	77	425	8	3	2654.32	0	0	46	4762762623	6600345258	NA	27851920	50560	2701	NA	NA	4707530709	2390	NA	221	NA	163	NA	NA
1940	1964	2144665600	77	425	8	4	2669.91	0	0	46	4791232985	6629256294	NA	27852201	50813	3012	NA	NA	4734555122	2739	NA	222	NA	7	NA	NA
1940	1968	2144665600	77	425	8	5	2685.32	0	0	47	4818404797	6656080344	NA	27852229	46544	2431	NA	NA	4762354646	2686	NA	217	NA	154	NA	NA
1940	1972	2144665600	77	425	8	6	2685.33	0	0	46	4818985821	6683851122	NA	27851774	50763	2448	NA	NA	4763227168	2821	NA	229	NA	166	NA	NA
1940	1976	2144665600	77	425	8	7	2686.52	0	0	47	4819071332	6711294734	NA	27850626	50704	2469	NA	NA	4763458524	2822	NA	229	NA	165	NA	NA
1940	1980	2144665600	77	425	8	8	2685.47	0	0	47	4818623758	6739461019	NA	27851819	50921	2391	NA	NA	4763275282	2765	NA	215	NA	153	NA	NA
1908	1916	2146959360	78	420	0	0	2654.49	0	0	46	4762747052	6522554774	NA	27523706	51009	2832	NA	NA	4679621439	1945	NA	225	NA	160	NA	NA
1908	1920	2146959360	78	420	0	1	2654.44	0	0	46	4761823050	6550156654	NA	27524215	50777	2398	NA	NA	4707153722	2723	NA	217	NA	169	NA	NA
1908	1924	2146959360	78	420	0	2	2656.67	0	0	46	4761110512	6577457766	NA	27525732	51503	2858	NA	NA	4705853098	2047	NA	0	NA	172	NA	NA
1908	1928	2146959360	78	420	0	3	2655.21	0	0	47	4761679504	6605229707	NA	27525317	51190	2772	NA	NA	4706834643	1954	NA	226	NA	183	NA	NA
1908	1932	2146959360	78	420	0	4	2669.99	0	0	47	4789911133	6632706736	NA	27524545	51594	2919	NA	NA	4733771609	2867	NA	0	NA	0	NA	NA
1908	1936	2146959360	78	420	0	5	2718.52	0	0	46	4817814951	6661534055	NA	27534075	46698	2722	NA	NA	4761986843	2728	NA	223	NA	171	NA	NA
1908	1940	2146959360	78	420	0	6	2684.86	0	0	46	4816573024	6687700435	NA	27527854	46700	2778	NA	NA	4761593860	2737	NA	216	NA	168	NA	NA
1908	1944	2146959360	78	420	0	7	2684.57	0	0	46	4817056795	6715241426	NA	27523996	46942	2431	NA	NA	4761494431	2803	NA	224	NA	169	NA	NA
1908	1948	2146959360	78	420	0	8	2684.36	0	0	46	4816821837	6742841910	NA	27524530	47203	2478	NA	NA	4761376647	2825	NA	215	NA	169	NA	NA
1912	1920	2146959360	78	420	1	0	2654.04	0	0	46	4762569240	6522831182	NA	27526411	51076	2835	NA	NA	2422354093	1941	NA	221	NA	163	NA	NA
1912	1924	2146959360	78	420	1	1	2654.48	0	0	46	4761523908	6550105832	NA	27527420	50663	2792	NA	NA	2422384342	1963	NA	229	NA	163	NA	NA
1912	1928	2146959360	78	420	1	2	2657.46	0	0	46	4761568302	6576126117	NA	27520997	50634	2809	NA	NA	2422018802	2186	NA	214	NA	214	NA	NA
1912	1932	2146959360	78	420	1	3	2653.78	0	0	46	4761686492	6605261299	NA	27524787	51157	2548	NA	NA	2422420655	2816	NA	211	NA	165	NA	NA
1912	1936	2146959360	78	420	1	4	2669.23	0	0	47	4790067248	6632829947	NA	27523817	50689	2801	NA	NA	2449564657	2711	NA	0	NA	0	NA	NA
1912	1940	2146959360	78	420	1	5	2669.22	0	0	46	4789864838	6661227995	NA	27523955	50606	2836	NA	NA	2449562260	2727	NA	226	NA	4	NA	NA
1912	1944	2146959360	78	420	1	6	2669.34	0	0	46	4789894453	6688032336	NA	27524960	50855	2875	NA	NA	2449640147	2735	NA	0	NA	0	NA	NA
1912	1948	2146959360	78	420	1	7	2669.22	0	0	46	4790027265	6716438330	NA	27524492	51117	2832	NA	NA	2449577437	2810	NA	214	NA	1	NA	NA
1912	1952	2146959360	78	420	1	8	2684.52	0	0	46	4816767665	6742795829	NA	27524842	46330	2497	NA	NA	2477079174	2785	NA	218	NA	156	NA	NA
1916	1924	2146959360	78	420	2	0	2653.74	0	0	47	4761811943	6522779558	NA	27524318	51430	2295	NA	NA	2367369488	2861	NA	203	NA	168	NA	NA
1916	1928	2146959360	78	420	2	1	2654.43	0	0	47	4761786819	6550165475	NA	27523732	50976	2906	NA	NA	2367443438	1944	NA	199	NA	159	NA	NA
1916	1932	2146959360	78	420	2	2	2653.94	0	0	46	4761665169	6577825753	NA	27525456	50796	2722	NA	NA	2367372150	2037	NA	220	NA	160	NA	NA
1916	1936	2146959360	78	420	2	3	2654.88	0	0	46	4761288869	6604930421	NA	27522837	46933	2340	NA	NA	2394710316	2837	NA	215	NA	163	NA	NA
1916	1940	2146959360	78	420	2	4	2653.98	0	0	47	4761709799	6632573948	NA	27524107	50928	2406	NA	NA	2394939753	2798	NA	203	NA	166	NA	NA
